,,,,Fantasy,Defensive Stats,,,,,,,
Darious Williams,LAR,CB,1,2.0,2,0,2,0.0,0,0,0,0
Josh Sweat,PHI,DE,1,4.0,1,1,2,1.0,0,0,0,0
Akeem Davis-Gaither,CIN,LB,1,2.0,1,1,2,0.0,0,0,0,0
Anthony Nelson,TB,LB,1,2.0,0,2,2,0.0,0,0,0,0
Christian Wilkins,MIA,DE,1,2.0,1,1,2,0.0,0,0,0,0
Josh Allen,JAX,DE,1,4.0,2,0,2,1.0,0,0,0,0
Kingsley Keke,GB,DE,1,8.0,2,0,2,2.0,1,0,0,0
DaVon Hamilton,JAX,DT,1,2.0,1,1,2,0.0,0,0,0,0
Zach Allen,ARI,DE,1,2.0,1,1,2,0.0,0,0,0,0
Denzel Ward,CLE,CB,1,2.0,1,1,2,0.0,0,0,0,0
Kris Boyd,MIN,CB,1,2.0,2,0,2,0.0,0,0,0,0
CJ Henderson,JAX,CB,1,2.0,2,0,2,0.0,0,0,0,0
K'Lavon Chaisson,JAX,DE,1,2.0,2,0,2,0.0,0,0,0,0
Raekwon Davis,MIA,DE,1,2.0,0,2,2,0.0,0,0,0,0
Bravvion Roy,CAR,DT,1,2.0,2,0,2,0.0,0,0,0,0
Tarvarius Moore,SF,S,1,4.0,1,1,2,0.0,0,1,0,0
Morgan Fox,LAR,DE,1,4.0,2,0,2,1.0,0,0,0,0
Khalid Kareem,CIN,DE,1,2.0,0,2,2,0.0,0,0,0,0
Kristian Fulton,TEN,CB,1,4.0,2,0,2,1.0,0,0,0,0
Maxx Crosby,LV,DE,1,6.0,2,0,2,2.0,0,0,0,0
Demetrius Flannigan-Fowles,SF,LB,1,2.0,2,0,2,0.0,0,0,0,0
Tarell Basham,NYJ,LB,1,2.0,1,1,2,0.0,0,0,0,0
Tyus Bowser,BAL,LB,1,2.0,2,0,2,0.0,0,0,0,0
Tyler Lancaster,GB,DE,1,2.0,0,2,2,0.0,0,0,0,0
Yannick Ngakoue,MIN,DE,1,6.0,2,0,2,1.0,1,0,0,0
Vincent Taylor,CLE,DT,1,2.0,1,1,2,0.0,0,0,0,0
Charles Harris,ATL,DE,1,4.0,1,1,2,1.0,0,0,0,0
Anthony Averett,BAL,CB,1,2.0,0,2,2,0.0,0,0,0,0
B.J. Hill,NYG,DE,1,2.0,1,1,2,0.0,0,0,0,0
Ogbonnia Okoronkwo,LAR,LB,1,2.0,2,0,2,0.0,0,0,0,0
Jarran Reed,SEA,DT,1,6.0,2,0,2,1.0,1,0,0,0
Marcus Williams,NO,S,1,2.0,1,1,2,0.0,0,0,0,0
Bryan Mone,SEA,DT,1,2.0,1,1,2,0.0,0,0,0,0
Jamal Adams,SEA,S,1,2.0,0,2,2,0.0,0,0,0,0
Davon Godchaux,MIA,DT,1,2.0,1,1,2,0.0,0,0,0,0
Malik Reed,DEN,LB,1,2.0,1,1,2,0.0,0,0,0,0
Jihad Ward,BAL,LB,1,2.0,2,0,2,0.0,0,0,0,0
Jabrill Peppers,NYG,S,1,2.0,1,1,2,0.0,0,0,0,0
Chase Winovich,NE,DE,1,6.0,2,0,2,1.0,1,0,0,0
Poona Ford,SEA,DT,1,2.0,2,0,2,0.0,0,0,0,0
Olasunkanmi Adeniyi,PIT,LB,1,2.0,2,0,2,0.0,0,0,0,0
Chandon Sullivan,GB,CB,1,2.0,2,0,2,0.0,0,0,0,0
Jahlani Tavai,DET,LB,1,2.0,1,1,2,0.0,0,0,0,0
Justin Hollins,LAR,LB,1,2.0,1,1,2,0.0,0,0,0,0
John Franklin-Myers,NYJ,DE,1,2.0,1,1,2,0.0,0,0,0,0
Jalyn Holmes,MIN,DT,1,2.0,1,1,2,0.0,0,0,0,0
Amani Oruwariye,DET,CB,1,2.0,2,0,2,0.0,0,0,0,0
Lorenzo Carter,NYG,LB,1,2.0,2,0,2,0.0,0,0,0,0
John Cominsky,ATL,DT,1,2.0,1,1,2,0.0,0,0,0,0
Yetur Gross-Matos,CAR,DE,1,2.0,1,1,2,0.0,0,0,0,0
Javon Kinlaw,SF,DT,1,2.0,1,1,2,0.0,0,0,0,0
Kamren Curl,WAS,S,1,2.0,2,0,2,0.0,0,0,0,0
A.J. Epenesa,BUF,DE,1,3.0,1,0,1,1.0,0,0,0,0
Anthony Rush,SEA,DT,1,1.0,0,1,1,0.0,0,0,0,0
John Penisini,DET,DT,1,1.0,0,1,1,0.0,0,0,0,0
Kyle Dugger,NE,S,1,1.0,1,0,1,0.0,0,0,0,0
Ken Webster,SF,CB,1,1.0,0,1,1,0.0,0,0,0,0
Zaire Franklin,IND,LB,1,1.0,1,0,1,0.0,0,0,0,0
Greg Gaines,LAR,DT,1,1.0,0,1,1,0.0,0,0,0,0
Genard Avery,PHI,DE,1,1.0,1,0,1,0.0,0,0,0,0
Bilal Nichols,CHI,DE,1,1.0,0,1,1,0.0,0,0,0,0
Andrew Van Ginkel,MIA,LB,1,3.0,1,0,1,1.0,0,0,0,0
Marcus Epps,PHI,S,1,1.0,1,0,1,0.0,0,0,0,0
Frankie Luvu,NYJ,LB,1,1.0,0,1,1,0.0,0,0,0,0
Derrick Nnadi,KC,DT,1,1.0,0,1,1,0.0,0,0,0,0
Joel Iyiegbuniwe,CHI,LB,1,1.0,1,0,1,0.0,0,0,0,0
Kentavius Street,SF,DT,1,1.0,0,1,1,0.0,0,0,0,0
Ben Banogu,IND,DE,1,1.0,1,0,1,0.0,0,0,0,0
Trey Marshall,DEN,S,1,1.0,1,0,1,0.0,0,0,0,0
Jimmy Moreland,WAS,CB,1,1.0,1,0,1,0.0,0,0,0,0
Chris Board,BAL,LB,1,1.0,1,0,1,0.0,0,0,0,0
Isaac Rochell,LAC,DE,1,1.0,1,0,1,0.0,0,0,0,0
Raven Greene,GB,S,1,1.0,0,1,1,0.0,0,0,0,0
Emmanuel Moseley,SF,CB,1,1.0,0,1,1,0.0,0,0,0,0
Marquis Haynes,CAR,DE,1,3.0,1,0,1,1.0,0,0,0,0
George Odum,IND,S,1,1.0,1,0,1,0.0,0,0,0,0
Montravius Adams,GB,DE,1,1.0,0,1,1,0.0,0,0,0,0
Leon Jacobs,JAX,LB,1,1.0,1,0,1,0.0,0,0,0,0
Kendall Fuller,WAS,CB,1,1.0,0,1,1,0.0,0,0,0,0
Jalen Ramsey,LAR,CB,1,1.0,1,0,1,0.0,0,0,0,0
Folorunso Fatukasi,NYJ,DT,1,1.0,0,1,1,0.0,0,0,0,0
Alex Highsmith,PIT,LB,1,1.0,1,0,1,0.0,0,0,0,0
Charvarius Ward,KC,CB,1,1.0,1,0,1,0.0,0,0,0,0
Terrell Burgess,LAR,S,1,1.0,1,0,1,0.0,0,0,0,0
L'Jarius Sneed,KC,CB,1,1.0,1,0,1,0.0,0,0,0,0
Jordan Elliott,CLE,DT,1,1.0,0,1,1,0.0,0,0,0,0
Malcolm Roach,NO,DT,1,1.0,0,1,1,0.0,0,0,0,0
Trayvon Mullen,LV,CB,1,1.0,1,0,1,0.0,0,0,0,0
Isaiah Simmons,ARI,LB,1,1.0,1,0,1,0.0,0,0,0,0
K'Von Wallace,PHI,S,1,1.0,0,1,1,0.0,0,0,0,0
Julian Blackmon,IND,S,1,1.0,1,0,1,0.0,0,0,0,0
Jordyn Brooks,SEA,LB,1,1.0,0,1,1,0.0,0,0,0,0
Amani Hooker,TEN,S,1,3.0,1,0,1,0.0,0,0,1,0
Joe Jackson,CLE,DE,1,1.0,0,1,1,0.0,0,0,0,0
Jonathan Garvin,GB,DE,1,1.0,1,0,1,0.0,0,0,0,0
Trysten Hill,DAL,DT,1,1.0,1,0,1,0.0,0,0,0,0
Isaiah Rodgers,IND,CB,1,1.0,1,0,1,0.0,0,0,0,0
Rashan Gary,GB,LB,1,1.0,0,1,1,0.0,0,0,0,0
David Long,LAR,CB,1,1.0,1,0,1,0.0,0,0,0,0
Charles Omenihu,HOU,DE,1,3.0,1,0,1,1.0,0,0,0,0
Kevin Givens,SF,DT,1,1.0,1,0,1,0.0,0,0,0,0
Damon Arnette,LV,CB,1,1.0,1,0,1,0.0,0,0,0,0
Dorance Armstrong,DAL,LB,1,1.0,0,1,1,0.0,0,0,0,0
Byron Cowart,NE,DT,1,1.0,1,0,1,0.0,0,0,0,0
Kyle Phillips,NYJ,DE,1,1.0,1,0,1,0.0,0,0,0,0
Jerry Tillery,LAC,DT,1,1.0,1,0,1,0.0,0,0,0,0
Ronnie Harrison,CLE,S,1,1.0,1,0,1,0.0,0,0,0,0
Tyrell Adams,HOU,LB,1,1.0,1,0,1,0.0,0,0,0,0
Azeez Al-Shaair,SF,LB,1,1.0,1,0,1,0.0,0,0,0,0
Michael Danna,KC,DE,1,1.0,1,0,1,0.0,0,0,0,0
Donte Jackson,CAR,CB,1,3.0,1,0,1,0.0,0,0,1,0
Tyrone Crawford,DAL,DT,1,1.0,0,1,1,0.0,0,0,0,0
Todd Davis,MIN,LB,1,1.0,1,0,1,0.0,0,0,0,0
Brandon Dunn,HOU,DE,1,1.0,1,0,1,0.0,0,0,0,0
Nickell Robey-Coleman,PHI,CB,1,1.0,1,0,1,0.0,0,0,0,0
Dontae Johnson,SF,CB,1,1.0,1,0,1,0.0,0,0,0,0
William Gholston,TB,DE,1,1.0,0,1,1,0.0,0,0,0,0
Brandon Copeland,NE,LB,1,1.0,0,1,1,0.0,0,0,0,0
Xavier Rhodes,IND,CB,1,11.0,1,0,1,0.0,0,0,2,1
LaRoy Reynolds,ATL,LB,1,1.0,1,0,1,0.0,0,0,0,0
Brent Urban,CHI,DE,1,1.0,1,0,1,0.0,0,0,0,0
Benson Mayowa,SEA,DE,1,3.0,1,0,1,0.0,0,1,0,0
Dion Jordan,SF,DE,1,5.0,1,0,1,1.0,0,1,0,0
Mario Addison,BUF,DE,1,1.0,0,1,1,0.0,0,0,0,0
Patrick Peterson,ARI,CB,1,1.0,1,0,1,0.0,0,0,0,0
Casey Hayward,LAC,CB,1,1.0,0,1,1,0.0,0,0,0,0
Jack Crawford,TEN,DE,1,1.0,1,0,1,0.0,0,0,0,0
Pierre Desir,NYJ,CB,1,1.0,0,1,1,0.0,0,0,0,0
Justin Houston,IND,DE,1,3.0,1,0,1,1.0,0,0,0,0
Everson Griffen,DAL,DE,1,1.0,0,1,1,0.0,0,0,0,0
Malcolm Smith,CLE,LB,1,3.0,0,1,1,0.0,0,0,1,0
Brandon Carr,DAL,CB,1,1.0,1,0,1,0.0,0,0,0,0
Tyson Alualu,PIT,DE,1,1.0,1,0,1,0.0,0,0,0,0
Kwon Alexander,SF,LB,1,1.0,1,0,1,0.0,0,0,0,0
Mike Pennel,KC,DT,1,1.0,0,1,1,0.0,0,0,0,0
Frank Clark,KC,DE,1,3.0,1,0,1,1.0,0,0,0,0
Quinton Jefferson,BUF,DE,1,1.0,1,0,1,0.0,0,0,0,0
Anthony Chickillo,DEN,LB,1,1.0,1,0,1,0.0,0,0,0,0
Christian Covington,CIN,DT,1,1.0,1,0,1,0.0,0,0,0,0
Sam Eguavoen,MIA,LB,1,1.0,0,1,1,0.0,0,0,0,0
Angelo Blackson,ARI,DE,1,1.0,1,0,1,0.0,0,0,0,0
Rakeem Nunez-Roches,TB,DE,1,1.0,0,1,1,0.0,0,0,0,0
Dean Marlowe,BUF,S,1,1.0,1,0,1,0.0,0,0,0,0
Tanoh Kpassagnon,KC,LB,1,1.0,0,1,1,0.0,0,0,0,0
Duke Riley,PHI,LB,1,1.0,1,0,1,0.0,0,0,0,0
Tre'Davious White,BUF,CB,1,3.0,1,0,1,0.0,0,1,0,0
Sharrod Neasman,ATL,S,1,1.0,1,0,1,0.0,0,0,0,0
Xavien Howard,MIA,CB,1,3.0,1,0,1,0.0,0,0,1,0
Chris Wormley,PIT,DE,1,1.0,0,1,1,0.0,0,0,0,0
Trey Hendrickson,NO,DE,1,1.0,1,0,1,0.0,0,0,0,0
Steven Nelson,PIT,CB,1,1.0,1,0,1,0.0,0,0,0,0
Maliek Collins,LV,DT,1,1.0,1,0,1,0.0,0,0,0,0
Vernon Butler,BUF,DT,1,1.0,0,1,1,0.0,0,0,0,0
Sheldon Rankins,NO,DT,1,1.0,1,0,1,0.0,0,0,0,0
Ryan Lewis,NYG,CB,1,1.0,1,0,1,0.0,0,0,0,0
Deon Bush,CHI,S,1,1.0,1,0,1,0.0,0,0,0,0
Stephen Weatherly,CAR,DE,1,1.0,0,1,1,0.0,0,0,0,0
Hassan Ridgeway,PHI,DT,1,0.0,0,0,0,0.0,0,0,0,0
Dean Lowry,GB,DE,1,0.0,0,0,0,0.0,0,0,0,0
Mario Edwards,CHI,DE,1,0.0,0,0,0,0.0,0,0,0,0
Matthew Ioannidis,WAS,DT,1,0.0,0,0,0,0.0,0,0,0,0
Jordan Jenkins,NYJ,LB,1,0.0,0,0,0,0.0,0,0,0,0
Dante Fowler,ATL,DE,1,0.0,0,0,0,0.0,0,0,0,0
Javon Hargrave,PHI,DT,1,0.0,0,0,0,0.0,0,0,0,0
Kamalei Correa,TEN,LB,1,0.0,0,0,0,0.0,0,0,0,0
Tyquan Lewis,IND,DT,1,0.0,0,0,0,0.0,0,0,0,0
Dawuane Smoot,JAX,DE,1,0.0,0,0,0,0.0,0,0,0,0
Joe Walker,SF,LB,1,0.0,0,0,0,0.0,0,0,0,0
Taco Charlton,KC,DE,1,0.0,0,0,0,0.0,0,0,0,0
Austin Johnson,NYG,DE,1,0.0,0,0,0,0.0,0,0,0,0
Vic Beasley,TEN,DE,1,0.0,0,0,0,0.0,0,0,0,0
Deshazor Everett,WAS,S,1,0.0,0,0,0,0.0,0,0,0,0
Tim Jernigan,JAX,DE,1,0.0,0,0,0,0.0,0,0,0,0
Tye Smith,TEN,CB,1,0.0,0,0,0,0.0,0,0,0,0
Adrian Clayborn,CLE,DE,1,0.0,0,0,0,0.0,0,0,0,0
Billy Winn,GB,DE,1,0.0,0,0,0,0.0,0,0,0,0
Mike Daniels,CIN,DT,1,0.0,0,0,0,0.0,0,0,0,0
Stephon Gilmore,NE,CB,1,0.0,0,0,0,0.0,0,0,0,0
Damion Square,LAC,DT,1,0.0,0,0,0,0.0,0,0,0,0
Blidi Wreh-Wilson,ATL,CB,1,2.0,0,0,0,0.0,0,0,1,0
Robert Quinn,CHI,LB,1,0.0,0,0,0,0.0,0,0,0,0
Will Compton,TEN,LB,1,0.0,0,0,0,0.0,0,0,0,0
Michael Thomas,HOU,S,1,0.0,0,0,0,0.0,0,0,0,0
A.J. Klein,BUF,LB,1,0.0,0,0,0,0.0,0,0,0,0
Justin Ellis,BAL,DE,1,0.0,0,0,0,0.0,0,0,0,0
Barkevious Mingo,CHI,LB,1,0.0,0,0,0,0.0,0,0,0,0
Margus Hunt,NO,DT,1,0.0,0,0,0,0.0,0,0,0,0
Nate Ebner,NYG,S,1,0.0,0,0,0,0.0,0,0,0,0
Damontre Moore,SEA,DE,1,0.0,0,0,0,0.0,0,0,0,0
Ezekiel Ansah,SF,DE,1,0.0,0,0,0,0.0,0,0,0,0
Arden Key,LV,DE,1,0.0,0,0,0,0.0,0,0,0,0
D.J. Jones,SF,DT,1,0.0,0,0,0,0.0,0,0,0,0
Edmond Robinson,ATL,LB,1,0.0,0,0,0,0.0,0,0,0,0
Tremon Smith,IND,CB,1,0.0,0,0,0,0.0,0,0,0,0
Shy Tuttle,NO,DT,1,0.0,0,0,0,0.0,0,0,0,0
Tae Hayes,MIA,CB,1,0.0,0,0,0,0.0,0,0,0,0
Kahlil McKenzie,CIN,DT,1,0.0,0,0,0,0.0,0,0,0,0
Efe Obada,CAR,DE,1,2.0,0,0,0,0.0,0,1,0,0
Carl Granderson,NO,DE,1,0.0,0,0,0,0.0,0,0,0,0
D'Andre Walker,SEA,LB,1,0.0,0,0,0,0.0,0,0,0,0
Emeke Egbule,LAC,LB,1,0.0,0,0,0,0.0,0,0,0,0
Tae Crowder,NYG,LB,1,0.0,0,0,0,0.0,0,0,0,0
Cody Barton,SEA,LB,1,0.0,0,0,0,0.0,0,0,0,0
Julian Okwara,DET,DE,1,0.0,0,0,0,0.0,0,0,0,0
Jordan Fuller,LAR,S,1,0.0,0,0,0,0.0,0,0,0,0
Mack Wilson,CLE,LB,1,0.0,0,0,0,0.0,0,0,0,0
Bryce Huff,NYJ,DE,1,0.0,0,0,0,0.0,0,0,0,0
Isaiah Buggs,PIT,DE,1,0.0,0,0,0,0.0,0,0,0,0
Amani Bledsoe,CIN,DE,1,0.0,0,0,0,0.0,0,0,0,0
A.J. Green,CLE,CB,1,0.0,0,0,0,0.0,0,0,0,0
Daniel Thomas,JAX,S,1,0.0,0,0,0,0.0,0,0,0,0
Ed Oliver,BUF,DT,1,0.0,0,0,0,0.0,0,0,0,0
Bradlee Anae,DAL,DE,1,0.0,0,0,0,0.0,0,0,0,0
McTelvin Agim,DEN,DE,1,0.0,0,0,0,0.0,0,0,0,0
Rashard Lawrence,ARI,DT,1,0.0,0,0,0,0.0,0,0,0,0
Essang Bassey,DEN,CB,1,0.0,0,0,0,0.0,0,0,0,0
Sean Murphy-Bunting,TB,CB,1,0.0,0,0,0,0.0,0,0,0,0
Joejuan Williams,NE,S,1,0.0,0,0,0,0.0,0,0,0,0
Cameron Sutton,PIT,CB,1,0.0,0,0,0,0.0,0,0,0,0
Desmond King,LAC,CB,1,0.0,0,0,0,0.0,0,0,0,0
Nick Thurman,NE,DT,1,0.0,0,0,0,0.0,0,0,0,0
Jordan Willis,NYJ,LB,1,0.0,0,0,0,0.0,0,0,0,0
Taven Bryan,JAX,DT,1,0.0,0,0,0,0.0,0,0,0,0
Duke Dawson,DEN,CB,1,0.0,0,0,0,0.0,0,0,0,0
Chris Jones,DET,CB,1,0.0,0,0,0,0.0,0,0,0,0
Samson Ebukam,LAR,LB,1,0.0,0,0,0,0.0,0,0,0,0
Al-Quadin Muhammad,IND,DE,1,0.0,0,0,0,0.0,0,0,0,0
Jarrad Davis,DET,LB,1,0.0,0,0,0,0.0,0,0,0,0
Derek Rivers,NE,LB,1,0.0,0,0,0,0.0,0,0,0,0
Shaquem Griffin,SEA,LB,1,0.0,0,0,0,0.0,0,0,0,0
Jordan Evans,CIN,LB,1,0.0,0,0,0,0.0,0,0,0,0
Jaylon Ferguson,BAL,LB,1,2.0,0,0,0,0.0,0,1,0,0
Kaden Elliss,NO,LB,1,0.0,0,0,0,0.0,0,0,0,0
L.J. Collier,SEA,DE,1,0.0,0,0,0,0.0,0,0,0,0
Harrison Phillips,BUF,DT,1,0.0,0,0,0,0.0,0,0,0,0
Taylor Stallworth,IND,DT,1,0.0,0,0,0,0.0,0,0,0,0
Isaiah Mack,TEN,DT,1,0.0,0,0,0,0.0,0,0,0,0
Hercules Mata'afa,MIN,DE,1,0.0,0,0,0,0.0,0,0,0,0
Jacob Martin,HOU,LB,1,0.0,0,0,0,0.0,0,0,0,0
Armon Watts,MIN,DT,1,0.0,0,0,0,0.0,0,0,0,0
Tershawn Wharton,KC,DT,1,0.0,0,0,0,0.0,0,0,0,0
Chase Young,WAS,DE,1,0.0,0,0,0,0.0,0,0,0,0
Larrell Murchison,TEN,DE,1,0.0,0,0,0,0.0,0,0,0,0
Willie Gay,KC,LB,1,0.0,0,0,0,0.0,0,0,0,0
Delrick Abrams,ATL,CB,1,0.0,0,0,0,0.0,0,0,0,0
Nathan Shepherd,NYJ,DT,1,0.0,0,0,0,0.0,0,0,0,0
